date,rain_mm,district,state
2016-06-20,14.162373542785645,Cuttack,Odisha
2016-06-21,7.995152950286865,Cuttack,Odisha
2016-06-22,0.38511359691619873,Cuttack,Odisha
2016-06-23,0.0,Cuttack,Odisha
2016-06-24,0.0,Cuttack,Odisha
2016-06-25,0.9736156463623047,Cuttack,Odisha
2016-06-26,0.5381619930267334,Cuttack,Odisha
2016-06-27,62.02510452270508,Cuttack,Odisha
2016-06-28,6.5138258934021,Cuttack,Odisha
2016-06-29,2.4069876670837402,Cuttack,Odisha
2016-06-30,8.300649642944336,Cuttack,Odisha
2016-07-01,1.6324578523635864,Cuttack,Odisha
2016-07-02,27.207448959350586,Cuttack,Odisha
2016-07-03,44.8088264465332,Cuttack,Odisha
2016-07-04,3.6965370178222656,Cuttack,Odisha
2016-07-05,1.8522132635116577,Cuttack,Odisha
2016-07-06,0.2200649231672287,Cuttack,Odisha
2016-07-07,1.1981725692749023,Cuttack,Odisha
2016-07-08,34.70851516723633,Cuttack,Odisha
2016-07-09,13.33918571472168,Cuttack,Odisha
2016-07-10,1.4307005405426025,Cuttack,Odisha
2016-07-11,0.0,Cuttack,Odisha
2016-07-12,0.0,Cuttack,Odisha
2016-07-13,7.772583484649658,Cuttack,Odisha
2016-07-14,0.0,Cuttack,Odisha
2016-07-15,0.0,Cuttack,Odisha
2016-07-16,18.785411834716797,Cuttack,Odisha
2016-07-17,0.33471301198005676,Cuttack,Odisha
2016-07-18,0.0,Cuttack,Odisha
2016-07-19,0.22468054294586182,Cuttack,Odisha
2016-07-20,0.6051785349845886,Cuttack,Odisha
2016-07-21,0.0,Cuttack,Odisha
2016-07-22,0.5761937499046326,Cuttack,Odisha
2016-07-23,0.8745126724243164,Cuttack,Odisha
2016-07-24,4.613139629364014,Cuttack,Odisha
2016-07-25,22.117328643798828,Cuttack,Odisha
2016-07-26,6.945775032043457,Cuttack,Odisha
2016-07-27,32.44300842285156,Cuttack,Odisha
2016-07-28,2.409855842590332,Cuttack,Odisha
2016-07-29,2.246805429458618,Cuttack,Odisha
2016-07-30,0.0,Cuttack,Odisha
2016-07-31,19.203102111816406,Cuttack,Odisha
2016-08-01,4.038544654846191,Cuttack,Odisha
2016-08-02,9.958343505859375,Cuttack,Odisha
2016-08-03,24.003402709960938,Cuttack,Odisha
2016-08-04,41.446510314941406,Cuttack,Odisha
2016-08-05,31.76761245727539,Cuttack,Odisha
2016-08-06,1.2307332754135132,Cuttack,Odisha
2016-08-07,0.8375517725944519,Cuttack,Odisha
2016-08-08,0.149787038564682,Cuttack,Odisha
2016-08-09,9.941202163696289,Cuttack,Odisha
2016-08-10,24.275663375854492,Cuttack,Odisha
2016-08-11,5.274825096130371,Cuttack,Odisha
2016-08-12,5.317439556121826,Cuttack,Odisha
2016-08-13,0.15180540084838867,Cuttack,Odisha
2016-08-14,12.657003402709961,Cuttack,Odisha
2016-08-15,2.472900867462158,Cuttack,Odisha
2016-08-16,12.984115600585938,Cuttack,Odisha
2016-08-17,22.475635528564453,Cuttack,Odisha
2016-08-18,4.052862167358398,Cuttack,Odisha
2016-08-19,0.0,Cuttack,Odisha
2016-08-20,0.0,Cuttack,Odisha
2016-08-21,2.62518048286438,Cuttack,Odisha
2016-08-22,16.04196548461914,Cuttack,Odisha
2016-08-23,7.871494770050049,Cuttack,Odisha
2016-08-24,0.0,Cuttack,Odisha
2016-08-25,16.4001407623291,Cuttack,Odisha
2016-08-26,4.064937591552734,Cuttack,Odisha
2016-08-27,12.90563678741455,Cuttack,Odisha
2016-08-28,0.0,Cuttack,Odisha
2016-08-29,1.326474905014038,Cuttack,Odisha
2016-08-30,6.051785469055176,Cuttack,Odisha
2016-08-31,4.322876453399658,Cuttack,Odisha
2016-09-01,18.561817169189453,Cuttack,Odisha
2016-09-02,5.109012126922607,Cuttack,Odisha
2016-09-03,0.0,Cuttack,Odisha
2016-09-04,14.96042537689209,Cuttack,Odisha
2016-09-05,33.675228118896484,Cuttack,Odisha
2016-09-06,8.05617904663086,Cuttack,Odisha
2016-09-07,7.794710636138916,Cuttack,Odisha
2016-09-08,0.8987221717834473,Cuttack,Odisha
2016-09-09,3.1455276012420654,Cuttack,Odisha
2016-09-10,0.0,Cuttack,Odisha
2016-09-11,0.524254560470581,Cuttack,Odisha
2016-09-12,1.8901299238204956,Cuttack,Odisha
2016-09-13,6.32003927230835,Cuttack,Odisha
2016-09-14,25.874670028686523,Cuttack,Odisha
2016-09-15,3.3477988243103027,Cuttack,Odisha
2016-09-16,1.048509120941162,Cuttack,Odisha
2016-09-17,6.740416049957275,Cuttack,Odisha
2016-09-18,0.5262729525566101,Cuttack,Odisha
2016-09-19,0.7489351034164429,Cuttack,Odisha
2016-09-20,1.1920183897018433,Cuttack,Odisha
2016-09-21,1.1920183897018433,Cuttack,Odisha
2016-09-22,4.890093803405762,Cuttack,Odisha
2016-09-23,10.582304954528809,Cuttack,Odisha
2016-09-24,5.789659023284912,Cuttack,Odisha
2016-09-25,33.03746032714844,Cuttack,Odisha
2016-09-26,4.983835220336914,Cuttack,Odisha
2016-09-27,9.725494384765625,Cuttack,Odisha
2016-09-28,16.47889518737793,Cuttack,Odisha
2016-09-29,18.608232498168945,Cuttack,Odisha
2016-09-30,21.548961639404297,Cuttack,Odisha
2016-10-01,2.8902299404144287,Cuttack,Odisha
2016-10-02,6.983312129974365,Cuttack,Odisha
2016-10-03,0.0,Cuttack,Odisha
2016-10-04,0.0,Cuttack,Odisha
2016-10-05,2.546379566192627,Cuttack,Odisha
2016-10-06,4.975285053253174,Cuttack,Odisha
2016-10-07,5.68563175201416,Cuttack,Odisha
2016-10-08,21.087068557739258,Cuttack,Odisha
2016-10-09,5.571128845214844,Cuttack,Odisha
2016-10-10,9.593395233154297,Cuttack,Odisha
2016-10-11,9.305159568786621,Cuttack,Odisha
2016-10-12,0.0,Cuttack,Odisha
2016-10-13,0.0,Cuttack,Odisha
2016-10-14,0.0,Cuttack,Odisha
2016-10-15,0.0,Cuttack,Odisha
2016-10-16,0.0,Cuttack,Odisha
2016-10-17,0.0,Cuttack,Odisha
2016-10-18,0.0,Cuttack,Odisha
2016-10-19,0.0,Cuttack,Odisha
2016-10-20,0.0,Cuttack,Odisha
2016-10-21,0.0,Cuttack,Odisha
2016-10-22,0.0,Cuttack,Odisha
2016-10-23,0.0,Cuttack,Odisha
2016-10-24,0.0,Cuttack,Odisha
2016-10-25,0.0,Cuttack,Odisha
2016-10-26,0.0,Cuttack,Odisha
2016-10-27,14.418798446655273,Cuttack,Odisha
2016-10-28,0.8130588531494141,Cuttack,Odisha
2016-10-29,0.0,Cuttack,Odisha
2016-10-30,0.0,Cuttack,Odisha
2016-10-31,0.0,Cuttack,Odisha
2016-11-01,0.0,Cuttack,Odisha
2016-11-02,0.0,Cuttack,Odisha
2016-11-03,0.0,Cuttack,Odisha
2016-11-04,11.554929733276367,Cuttack,Odisha
2016-11-05,21.291580200195312,Cuttack,Odisha
2016-11-06,0.149787038564682,Cuttack,Odisha
2016-11-07,0.0,Cuttack,Odisha
2016-11-08,0.0,Cuttack,Odisha
2016-11-09,0.0,Cuttack,Odisha
2016-11-10,0.0,Cuttack,Odisha
2016-11-11,0.0,Cuttack,Odisha
2016-11-12,0.0,Cuttack,Odisha
2016-11-13,0.0,Cuttack,Odisha
2016-11-14,0.0,Cuttack,Odisha
2016-11-15,0.0,Cuttack,Odisha
2016-11-16,0.0,Cuttack,Odisha
2016-11-17,0.0,Cuttack,Odisha
2016-11-18,0.0,Cuttack,Odisha
2016-11-19,0.0,Cuttack,Odisha
2016-11-20,0.0,Cuttack,Odisha
2016-11-21,0.0,Cuttack,Odisha
2016-11-22,0.0,Cuttack,Odisha
2016-11-23,0.0,Cuttack,Odisha
2016-11-24,0.0,Cuttack,Odisha
2016-11-25,0.0,Cuttack,Odisha
2016-11-26,0.0,Cuttack,Odisha
2016-11-27,0.0,Cuttack,Odisha
2016-11-28,0.0,Cuttack,Odisha
2016-11-29,0.0,Cuttack,Odisha
2016-11-30,0.0,Cuttack,Odisha
2016-12-01,0.0,Cuttack,Odisha
2016-12-02,0.0,Cuttack,Odisha
2016-12-03,0.0,Cuttack,Odisha
2016-12-04,0.0,Cuttack,Odisha
2016-12-05,0.0,Cuttack,Odisha
2016-12-06,0.0,Cuttack,Odisha
2016-12-07,0.0,Cuttack,Odisha
2016-12-08,0.0,Cuttack,Odisha
2016-12-09,0.0,Cuttack,Odisha
2016-12-10,0.0,Cuttack,Odisha
2016-12-11,0.0,Cuttack,Odisha
2016-12-12,0.0,Cuttack,Odisha
2016-12-13,0.0,Cuttack,Odisha
2016-12-14,0.0,Cuttack,Odisha
2016-12-15,0.0,Cuttack,Odisha
2016-12-16,0.0,Cuttack,Odisha
2016-12-17,0.0,Cuttack,Odisha
2016-12-18,0.0,Cuttack,Odisha
2016-12-19,0.0,Cuttack,Odisha
2016-12-20,0.0,Cuttack,Odisha
2016-12-21,0.0,Cuttack,Odisha
2016-12-22,0.0,Cuttack,Odisha
2016-12-23,0.0,Cuttack,Odisha
2016-12-24,0.0,Cuttack,Odisha
2016-12-25,0.0,Cuttack,Odisha
2016-12-26,0.0,Cuttack,Odisha
2016-12-27,0.0,Cuttack,Odisha
2016-12-28,0.0,Cuttack,Odisha
2016-12-29,0.0,Cuttack,Odisha
2016-12-30,0.0,Cuttack,Odisha
2016-12-31,0.0,Cuttack,Odisha
2017-01-01,0.0,Cuttack,Odisha
2017-01-02,0.0,Cuttack,Odisha
2017-01-03,0.0,Cuttack,Odisha
2017-01-04,0.0,Cuttack,Odisha
2017-01-05,0.0,Cuttack,Odisha
2017-01-06,0.0,Cuttack,Odisha
2017-01-07,0.0,Cuttack,Odisha
2017-01-08,0.0,Cuttack,Odisha
2017-01-09,0.0,Cuttack,Odisha
2017-01-10,0.0,Cuttack,Odisha
2017-01-11,0.0,Cuttack,Odisha
2017-01-12,0.0,Cuttack,Odisha
2017-01-13,0.0,Cuttack,Odisha
2017-01-14,0.0,Cuttack,Odisha
2017-01-15,0.0,Cuttack,Odisha
2017-01-16,0.0,Cuttack,Odisha
2017-01-17,0.0,Cuttack,Odisha
2017-01-18,0.0,Cuttack,Odisha
2017-01-19,0.0,Cuttack,Odisha
2017-01-20,0.0,Cuttack,Odisha
2017-01-21,0.0,Cuttack,Odisha
2017-01-22,0.0,Cuttack,Odisha
2017-01-23,0.0,Cuttack,Odisha
2017-01-24,0.0,Cuttack,Odisha
2017-01-25,0.0,Cuttack,Odisha
2017-01-26,0.0,Cuttack,Odisha
2017-01-27,0.0,Cuttack,Odisha
2017-01-28,0.0,Cuttack,Odisha
2017-01-29,0.0,Cuttack,Odisha
2017-01-30,0.0,Cuttack,Odisha
2017-01-31,0.0,Cuttack,Odisha
2017-02-01,0.0,Cuttack,Odisha
2017-02-02,0.0,Cuttack,Odisha
2017-02-03,0.0,Cuttack,Odisha
2017-02-04,0.0,Cuttack,Odisha
2017-02-05,0.0,Cuttack,Odisha
2017-02-06,0.0,Cuttack,Odisha
2017-02-07,0.0,Cuttack,Odisha
2017-02-08,0.0,Cuttack,Odisha
2017-02-09,0.0,Cuttack,Odisha
2017-02-10,0.0,Cuttack,Odisha
2017-02-11,0.0,Cuttack,Odisha
2017-02-12,0.0,Cuttack,Odisha
2017-02-13,0.0,Cuttack,Odisha
2017-02-14,0.0,Cuttack,Odisha
2017-02-15,0.0,Cuttack,Odisha
2017-02-16,0.0,Cuttack,Odisha
2017-02-17,0.0,Cuttack,Odisha
2017-02-18,0.0,Cuttack,Odisha
2017-02-19,0.0,Cuttack,Odisha
2017-02-20,0.0,Cuttack,Odisha
2017-02-21,0.0,Cuttack,Odisha
2017-02-22,0.0,Cuttack,Odisha
2017-02-23,0.0,Cuttack,Odisha
2017-02-24,0.0,Cuttack,Odisha
2017-02-25,0.0,Cuttack,Odisha
2017-02-26,0.0,Cuttack,Odisha
2017-02-27,0.0,Cuttack,Odisha
2017-02-28,0.0,Cuttack,Odisha
2017-03-01,0.0,Cuttack,Odisha
2017-03-02,0.0,Cuttack,Odisha
2017-03-03,0.0,Cuttack,Odisha
2017-03-04,0.0,Cuttack,Odisha
2017-03-05,0.0,Cuttack,Odisha
2017-03-06,0.0,Cuttack,Odisha
2017-03-07,5.721130847930908,Cuttack,Odisha
2017-03-08,6.367374420166016,Cuttack,Odisha
2017-03-09,3.649815082550049,Cuttack,Odisha
2017-03-10,1.3731123208999634,Cuttack,Odisha
2017-03-11,18.08791160583496,Cuttack,Odisha
2017-03-12,0.8162481784820557,Cuttack,Odisha
2017-03-13,0.0,Cuttack,Odisha
2017-03-14,0.0,Cuttack,Odisha
2017-03-15,0.0,Cuttack,Odisha
2017-03-16,0.0,Cuttack,Odisha
2017-03-17,0.0,Cuttack,Odisha
2017-03-18,0.0,Cuttack,Odisha
2017-03-19,0.0,Cuttack,Odisha
2017-03-20,1.0464184284210205,Cuttack,Odisha
2017-03-21,0.0,Cuttack,Odisha
2017-03-22,0.0,Cuttack,Odisha
2017-03-23,0.0,Cuttack,Odisha
2017-03-24,0.0,Cuttack,Odisha
2017-03-25,0.0,Cuttack,Odisha
2017-03-26,0.0,Cuttack,Odisha
2017-03-27,0.0,Cuttack,Odisha
2017-03-28,0.0,Cuttack,Odisha
2017-03-29,0.0,Cuttack,Odisha
2017-03-30,0.0,Cuttack,Odisha
2017-03-31,0.0,Cuttack,Odisha
2017-04-01,0.0,Cuttack,Odisha
2017-04-02,0.0,Cuttack,Odisha
2017-04-03,0.0,Cuttack,Odisha
2017-04-04,0.0,Cuttack,Odisha
2017-04-05,0.0,Cuttack,Odisha
2017-04-06,0.0,Cuttack,Odisha
2017-04-07,0.0,Cuttack,Odisha
2017-04-08,0.0,Cuttack,Odisha
2017-04-09,0.0,Cuttack,Odisha
2017-04-10,0.0,Cuttack,Odisha
2017-04-11,0.0,Cuttack,Odisha
2017-04-12,0.0,Cuttack,Odisha
2017-04-13,0.0,Cuttack,Odisha
2017-04-14,0.0,Cuttack,Odisha
2017-04-15,0.0,Cuttack,Odisha
2017-04-16,0.0,Cuttack,Odisha
2017-04-17,30.966896057128906,Cuttack,Odisha
2017-04-18,0.0,Cuttack,Odisha
2017-04-19,0.0,Cuttack,Odisha
2017-04-20,1.125775933265686,Cuttack,Odisha
2017-04-21,0.0,Cuttack,Odisha
2017-04-22,0.0,Cuttack,Odisha
2017-04-23,0.0,Cuttack,Odisha
2017-04-24,0.0,Cuttack,Odisha
2017-04-25,0.0,Cuttack,Odisha
2017-04-26,0.0,Cuttack,Odisha
2017-04-27,0.0,Cuttack,Odisha
2017-04-28,0.0,Cuttack,Odisha
2017-04-29,0.0,Cuttack,Odisha
2017-04-30,0.0,Cuttack,Odisha
2017-05-01,0.0,Cuttack,Odisha
2017-05-02,3.172602653503418,Cuttack,Odisha
2017-05-03,0.0,Cuttack,Odisha
2017-05-04,1.2776817083358765,Cuttack,Odisha
2017-05-05,0.0,Cuttack,Odisha
2017-05-06,0.0,Cuttack,Odisha
2017-05-07,1.0453083515167236,Cuttack,Odisha
2017-05-08,0.0,Cuttack,Odisha
2017-05-09,0.0,Cuttack,Odisha
2017-05-10,21.740022659301758,Cuttack,Odisha
2017-05-11,0.0,Cuttack,Odisha
2017-05-12,0.0,Cuttack,Odisha
2017-05-13,0.0,Cuttack,Odisha
2017-05-14,4.180164337158203,Cuttack,Odisha
2017-05-15,0.0,Cuttack,Odisha
2017-05-16,0.49514609575271606,Cuttack,Odisha
2017-05-17,0.0,Cuttack,Odisha
2017-05-18,0.0,Cuttack,Odisha
2017-05-19,0.25981950759887695,Cuttack,Odisha
2017-05-20,0.45846861600875854,Cuttack,Odisha
2017-05-21,2.970876455307007,Cuttack,Odisha
2017-05-22,0.0,Cuttack,Odisha
2017-05-23,0.0,Cuttack,Odisha
2017-05-24,0.0,Cuttack,Odisha
2017-05-25,1.1553407907485962,Cuttack,Odisha
2017-05-26,0.0,Cuttack,Odisha
2017-05-27,0.0,Cuttack,Odisha
2017-05-28,0.656295120716095,Cuttack,Odisha
2017-05-29,0.37446755170822144,Cuttack,Odisha
2017-05-30,0.0,Cuttack,Odisha
2017-05-31,18.434757232666016,Cuttack,Odisha
2017-06-01,2.9341988563537598,Cuttack,Odisha
2017-06-02,3.129894733428955,Cuttack,Odisha
2017-06-03,0.0,Cuttack,Odisha
2017-06-04,0.0,Cuttack,Odisha
2017-06-05,3.840473175048828,Cuttack,Odisha
2017-06-06,6.5906291007995605,Cuttack,Odisha
2017-06-07,0.0,Cuttack,Odisha
2017-06-08,0.0,Cuttack,Odisha
2017-06-09,0.0,Cuttack,Odisha
2017-06-10,8.219170570373535,Cuttack,Odisha
2017-06-11,10.382425308227539,Cuttack,Odisha
2017-06-12,0.8993983864784241,Cuttack,Odisha
2017-06-13,0.8987221717834473,Cuttack,Odisha
2017-06-14,0.0,Cuttack,Odisha
2017-06-15,25.82645034790039,Cuttack,Odisha
2017-06-16,21.040512084960938,Cuttack,Odisha
2017-06-17,0.0,Cuttack,Odisha
2017-06-18,0.0,Cuttack,Odisha
2017-06-19,0.42179107666015625,Cuttack,Odisha
2017-06-20,0.149787038564682,Cuttack,Odisha
2017-06-21,2.3290202617645264,Cuttack,Odisha
2017-06-22,10.52127742767334,Cuttack,Odisha
2017-06-23,0.8619208931922913,Cuttack,Odisha
2017-06-24,1.3983601331710815,Cuttack,Odisha
2017-06-25,16.9743709564209,Cuttack,Odisha
2017-06-26,2.7173709869384766,Cuttack,Odisha
2017-06-27,2.225290298461914,Cuttack,Odisha
2017-06-28,2.1689064502716064,Cuttack,Odisha
2017-06-29,0.8969943523406982,Cuttack,Odisha
2017-06-30,2.941967248916626,Cuttack,Odisha
2017-07-01,63.894168853759766,Cuttack,Odisha
2017-07-02,0.846659243106842,Cuttack,Odisha
2017-07-03,1.8376264572143555,Cuttack,Odisha
2017-07-04,4.9434051513671875,Cuttack,Odisha
2017-07-05,0.0,Cuttack,Odisha
2017-07-06,0.0,Cuttack,Odisha
2017-07-07,1.7225507497787476,Cuttack,Odisha
2017-07-08,26.717792510986328,Cuttack,Odisha
2017-07-09,17.83514976501465,Cuttack,Odisha
2017-07-10,1.5206390619277954,Cuttack,Odisha
2017-07-11,39.27247619628906,Cuttack,Odisha
2017-07-12,3.3930633068084717,Cuttack,Odisha
2017-07-13,24.93345069885254,Cuttack,Odisha
2017-07-14,3.5473084449768066,Cuttack,Odisha
2017-07-15,29.396581649780273,Cuttack,Odisha
2017-07-16,7.951529026031494,Cuttack,Odisha
2017-07-17,31.270843505859375,Cuttack,Odisha
2017-07-18,19.852617263793945,Cuttack,Odisha
2017-07-19,5.065123558044434,Cuttack,Odisha
2017-07-20,80.43824005126953,Cuttack,Odisha
2017-07-21,0.4783459007740021,Cuttack,Odisha
2017-07-22,2.77838134765625,Cuttack,Odisha
2017-07-23,14.307133674621582,Cuttack,Odisha
2017-07-24,11.187776565551758,Cuttack,Odisha
2017-07-25,1.4686379432678223,Cuttack,Odisha
2017-07-26,1.4978702068328857,Cuttack,Odisha
2017-07-27,0.0,Cuttack,Odisha
2017-07-28,0.0,Cuttack,Odisha
2017-07-29,14.379554748535156,Cuttack,Odisha
2017-07-30,6.515735626220703,Cuttack,Odisha
2017-07-31,0.3117586672306061,Cuttack,Odisha
2017-08-01,28.658100128173828,Cuttack,Odisha
2017-08-02,0.15180540084838867,Cuttack,Odisha
2017-08-03,3.0289697647094727,Cuttack,Odisha
2017-08-04,1.7760283946990967,Cuttack,Odisha
2017-08-05,16.268896102905273,Cuttack,Odisha
2017-08-06,9.402128219604492,Cuttack,Odisha
2017-08-07,2.231403350830078,Cuttack,Odisha
2017-08-08,23.77159309387207,Cuttack,Odisha
2017-08-09,4.109960079193115,Cuttack,Odisha
2017-08-10,1.0026005506515503,Cuttack,Odisha
2017-08-11,15.069825172424316,Cuttack,Odisha
2017-08-12,1.4193726778030396,Cuttack,Odisha
2017-08-13,3.008352518081665,Cuttack,Odisha
2017-08-14,23.9891414642334,Cuttack,Odisha
2017-08-15,5.346424579620361,Cuttack,Odisha
2017-08-16,2.6341490745544434,Cuttack,Odisha
2017-08-17,0.48423653841018677,Cuttack,Odisha
2017-08-18,34.8856086730957,Cuttack,Odisha
2017-08-19,3.3063549995422363,Cuttack,Odisha
2017-08-20,5.3496317863464355,Cuttack,Odisha
2017-08-21,3.348217248916626,Cuttack,Odisha
2017-08-22,0.0,Cuttack,Odisha
2017-08-23,0.4768073260784149,Cuttack,Odisha
2017-08-24,13.028985977172852,Cuttack,Odisha
2017-08-25,28.679195404052734,Cuttack,Odisha
2017-08-26,6.466403961181641,Cuttack,Odisha
2017-08-27,3.6575088500976562,Cuttack,Odisha
2017-08-28,34.89936828613281,Cuttack,Odisha
2017-08-29,24.915706634521484,Cuttack,Odisha
2017-08-30,6.574281692504883,Cuttack,Odisha
2017-08-31,0.0,Cuttack,Odisha
2017-09-01,30.525243759155273,Cuttack,Odisha
2017-09-02,65.34819030761719,Cuttack,Odisha
2017-09-03,6.423095703125,Cuttack,Odisha
2017-09-04,0.0,Cuttack,Odisha
2017-09-05,1.1025757789611816,Cuttack,Odisha
2017-09-06,2.8459534645080566,Cuttack,Odisha
2017-09-07,0.0,Cuttack,Odisha
2017-09-08,0.0,Cuttack,Odisha
2017-09-09,0.0,Cuttack,Odisha
2017-09-10,0.0,Cuttack,Odisha
2017-09-11,0.0,Cuttack,Odisha
2017-09-12,0.0,Cuttack,Odisha
2017-09-13,34.02531814575195,Cuttack,Odisha
2017-09-14,29.654033660888672,Cuttack,Odisha
2017-09-15,0.0,Cuttack,Odisha
2017-09-16,7.672433376312256,Cuttack,Odisha
2017-09-17,11.383813858032227,Cuttack,Odisha
2017-09-18,6.583609104156494,Cuttack,Odisha
2017-09-19,35.7583122253418,Cuttack,Odisha
2017-09-20,5.586150169372559,Cuttack,Odisha
2017-09-21,0.22468054294586182,Cuttack,Odisha
2017-09-22,1.31259024143219,Cuttack,Odisha
2017-09-23,0.0,Cuttack,Odisha
2017-09-24,0.0,Cuttack,Odisha
2017-09-25,4.22452449798584,Cuttack,Odisha
2017-09-26,2.756439447402954,Cuttack,Odisha
2017-09-27,3.150216817855835,Cuttack,Odisha
2017-09-28,0.7281404137611389,Cuttack,Odisha
2017-09-29,51.64494323730469,Cuttack,Odisha
2017-09-30,5.0183868408203125,Cuttack,Odisha
2017-10-01,55.206199645996094,Cuttack,Odisha
2017-10-02,1.1695165634155273,Cuttack,Odisha
2017-10-03,3.628915548324585,Cuttack,Odisha
2017-10-04,0.131259024143219,Cuttack,Odisha
2017-10-05,1.069629430770874,Cuttack,Odisha
2017-10-06,10.446940422058105,Cuttack,Odisha
2017-10-07,28.298988342285156,Cuttack,Odisha
2017-10-08,0.1283711940050125,Cuttack,Odisha
2017-10-09,0.5590150356292725,Cuttack,Odisha
2017-10-10,15.075149536132812,Cuttack,Odisha
2017-10-11,0.0,Cuttack,Odisha
2017-10-12,0.0,Cuttack,Odisha
2017-10-13,0.0,Cuttack,Odisha
2017-10-14,0.0,Cuttack,Odisha
2017-10-15,1.3570669889450073,Cuttack,Odisha
2017-10-16,0.0,Cuttack,Odisha
2017-10-17,0.0,Cuttack,Odisha
2017-10-18,0.0,Cuttack,Odisha
2017-10-19,17.92824363708496,Cuttack,Odisha
2017-10-20,96.90760803222656,Cuttack,Odisha
2017-10-21,16.209030151367188,Cuttack,Odisha
2017-10-22,0.2934199273586273,Cuttack,Odisha
2017-10-23,0.0,Cuttack,Odisha
2017-10-24,0.0,Cuttack,Odisha
2017-10-25,0.0,Cuttack,Odisha
2017-10-26,0.5318235754966736,Cuttack,Odisha
2017-10-27,0.0,Cuttack,Odisha
2017-10-28,0.0,Cuttack,Odisha
2017-10-29,0.0,Cuttack,Odisha
2017-10-30,0.0,Cuttack,Odisha
2017-10-31,0.0,Cuttack,Odisha
2017-11-01,0.0,Cuttack,Odisha
2017-11-02,0.0,Cuttack,Odisha
2017-11-03,0.0,Cuttack,Odisha
2017-11-04,0.0,Cuttack,Odisha
2017-11-05,0.0,Cuttack,Odisha
2017-11-06,0.0,Cuttack,Odisha
2017-11-07,0.0,Cuttack,Odisha
2017-11-08,0.0,Cuttack,Odisha
2017-11-09,0.0,Cuttack,Odisha
2017-11-10,0.0,Cuttack,Odisha
2017-11-11,0.0,Cuttack,Odisha
2017-11-12,0.0,Cuttack,Odisha
2017-11-13,0.0,Cuttack,Odisha
2017-11-14,0.0,Cuttack,Odisha
2017-11-15,7.165323734283447,Cuttack,Odisha
2017-11-16,33.3302001953125,Cuttack,Odisha
2017-11-17,5.583896160125732,Cuttack,Odisha
2017-11-18,8.720057487487793,Cuttack,Odisha
2017-11-19,0.0,Cuttack,Odisha
2017-11-20,0.0,Cuttack,Odisha
2017-11-21,0.0,Cuttack,Odisha
2017-11-22,0.0,Cuttack,Odisha
2017-11-23,0.0,Cuttack,Odisha
2017-11-24,0.0,Cuttack,Odisha
2017-11-25,0.0,Cuttack,Odisha
2017-11-26,0.0,Cuttack,Odisha
2017-11-27,0.0,Cuttack,Odisha
2017-11-28,0.0,Cuttack,Odisha
2017-11-29,0.0,Cuttack,Odisha
2017-11-30,0.0,Cuttack,Odisha
2017-12-01,0.0,Cuttack,Odisha
2017-12-02,0.0,Cuttack,Odisha
2017-12-03,0.0,Cuttack,Odisha
2017-12-04,0.0,Cuttack,Odisha
2017-12-05,0.0,Cuttack,Odisha
2017-12-06,0.0,Cuttack,Odisha
2017-12-07,0.0,Cuttack,Odisha
2017-12-08,0.0,Cuttack,Odisha
2017-12-09,28.61393165588379,Cuttack,Odisha
2017-12-10,0.588378369808197,Cuttack,Odisha
2017-12-11,0.0,Cuttack,Odisha
2017-12-12,0.0,Cuttack,Odisha
2017-12-13,0.0,Cuttack,Odisha
2017-12-14,0.0,Cuttack,Odisha
2017-12-15,0.0,Cuttack,Odisha
2017-12-16,0.0,Cuttack,Odisha
2017-12-17,0.0,Cuttack,Odisha
2017-12-18,0.0,Cuttack,Odisha
2017-12-19,0.0,Cuttack,Odisha
2017-12-20,0.0,Cuttack,Odisha
2017-12-21,0.0,Cuttack,Odisha
2017-12-22,0.0,Cuttack,Odisha
2017-12-23,0.0,Cuttack,Odisha
2017-12-24,0.0,Cuttack,Odisha
2017-12-25,0.0,Cuttack,Odisha
2017-12-26,0.0,Cuttack,Odisha
2017-12-27,0.0,Cuttack,Odisha
2017-12-28,0.0,Cuttack,Odisha
2017-12-29,0.0,Cuttack,Odisha
2017-12-30,0.0,Cuttack,Odisha
2017-12-31,0.0,Cuttack,Odisha
2018-01-01,0.0,Cuttack,Odisha
2018-01-02,0.0,Cuttack,Odisha
2018-01-03,0.0,Cuttack,Odisha
2018-01-04,0.0,Cuttack,Odisha
2018-01-05,0.0,Cuttack,Odisha
2018-01-06,0.0,Cuttack,Odisha
2018-01-07,0.0,Cuttack,Odisha
2018-01-08,0.0,Cuttack,Odisha
2018-01-09,0.0,Cuttack,Odisha
2018-01-10,0.0,Cuttack,Odisha
2018-01-11,0.0,Cuttack,Odisha
2018-01-12,0.0,Cuttack,Odisha
2018-01-13,0.0,Cuttack,Odisha
2018-01-14,0.0,Cuttack,Odisha
2018-01-15,0.0,Cuttack,Odisha
2018-01-16,0.0,Cuttack,Odisha
2018-01-17,0.0,Cuttack,Odisha
2018-01-18,0.0,Cuttack,Odisha
2018-01-19,0.0,Cuttack,Odisha
2018-01-20,0.0,Cuttack,Odisha
2018-01-21,0.0,Cuttack,Odisha
2018-01-22,0.0,Cuttack,Odisha
2018-01-23,0.0,Cuttack,Odisha
2018-01-24,0.0,Cuttack,Odisha
2018-01-25,0.0,Cuttack,Odisha
2018-01-26,0.0,Cuttack,Odisha
2018-01-27,0.0,Cuttack,Odisha
